"DATASET","SERIES_CODE","OBS_MEASURE","COUNTRY.ID","COUNTRY","INDICATOR.ID","INDICATOR","COUNTERPART_COUNTRY.ID","COUNTERPART_COUNTRY","FREQUENCY.ID","FREQUENCY","SCALE.ID","SCALE","TRADE_FLOW.ID","TRADE_FLOW","2016","2017","2018","2019","2020","2021","2022","2023","2024"
"IMF.STA:IMTS(1.0.0)","RUS.XG_FOB_USD.G998.A","OBS_VALUE","RUS","Russian Federation","XG_FOB_USD","Exports of goods, Free on board (FOB), US dollar","G998","European Union (EU)","A","Annual","6","Millions","XG","Exports of goods","123587.42317","150265.825747","194938.340134","175474.296577","113867.854137","188161.631375","206190.6510398386","51464.78036557592","34469.57992761518"
"IMF.STA:IMTS(1.0.0)","RUS.MG_CIF_USD.G200.A","OBS_VALUE","RUS","Russian Federation","MG_CIF_USD","Imports of goods, Cost insurance freight (CIF), US dollar","G200","Emerging Market and Developing Economies","A","Annual","6","Millions","MG","Imports of goods","90083.057569","112902.27319","120747.689052","123781.033045","122121.069021","155037.534628","166133.8849125226","212913.3511958919","222647.3873966974"
"IMF.STA:IMTS(1.0.0)","RUS.MG_CIF_USD.ESP.A","OBS_VALUE","RUS","Russian Federation","MG_CIF_USD","Imports of goods, Cost insurance freight (CIF), US dollar","ESP","Spain","A","Annual","6","Millions","MG","Imports of goods","2424.90294","3125.806362","3396.364842","3318.666743","3074.800707","3505.675374","1824.37468315667","1230.782922157257","1136.649957498677"
"IMF.STA:IMTS(1.0.0)","RUS.MG_CIF_USD.TTO.A","OBS_VALUE","RUS","Russian Federation","MG_CIF_USD","Imports of goods, Cost insurance freight (CIF), US dollar","TTO","Trinidad and Tobago","A","Annual","6","Millions","MG","Imports of goods","0.300196","0.847039","1.509378","0.696931","0.646695","1.065795","0.006181775329768055","",""
"IMF.STA:IMTS(1.0.0)","RUS.MG_CIF_USD.UGA.A","OBS_VALUE","RUS","Russian Federation","MG_CIF_USD","Imports of goods, Cost insurance freight (CIF), US dollar","UGA","Uganda","A","Annual","6","Millions","MG","Imports of goods","14.775766","20.355899","11.383518","11.27583","11.401421","23.911942","5766.351070804599","12152.07640939081","27003.77396584402"
"IMF.STA:IMTS(1.0.0)","RUS.XG_FOB_USD.G205.A","OBS_VALUE","RUS","Russian Federation","XG_FOB_USD","Exports of goods, Free on board (FOB), US dollar","G205","Latin America and the Caribbean (LAC)","A","Annual","6","Millions","XG","Exports of goods","4992.442584","5920.263139","7243.306542","6033.07794","4559.792775","12137.828272","14843.51819581184","16311.14921756736","16707.12750107269"
"IMF.STA:IMTS(1.0.0)","RUS.XG_FOB_USD.QAT.A","OBS_VALUE","RUS","Russian Federation","XG_FOB_USD","Exports of goods, Free on board (FOB), US dollar","QAT","Qatar","A","Annual","6","Millions","XG","Exports of goods","24.458669","49.785037","42.371921","46.088543","61.16911","124.241581","66.37233996546439","4.96173244485435","24.13479600483094"
"IMF.STA:IMTS(1.0.0)","RUS.XG_FOB_USD.FRO.A","OBS_VALUE","RUS","Russian Federation","XG_FOB_USD","Exports of goods, Free on board (FOB), US dollar","FRO","Faroe Islands","A","Annual","6","Millions","XG","Exports of goods","44.027286","14.140358","17.787124","13.251888","11.466002","53.800093","353.8451824394522","352.8935113106413","361.2958710521345"
"IMF.STA:IMTS(1.0.0)","RUS.XG_FOB_USD.ARE.A","OBS_VALUE","RUS","Russian Federation","XG_FOB_USD","Exports of goods, Free on board (FOB), US dollar","ARE","United Arab Emirates","A","Annual","6","Millions","XG","Exports of goods","970.956526","1458.826963","1483.562384","1598.054684","2797.010032","5081.7947","11218.69745372198","8831.810118268584","8997.772932137753"
"IMF.STA:IMTS(1.0.0)","RUS.XG_FOB_USD.NIC.A","OBS_VALUE","RUS","Russian Federation","XG_FOB_USD","Exports of goods, Free on board (FOB), US dollar","NIC","Nicaragua","A","Annual","6","Millions","XG","Exports of goods","25.364423","33.68018","35.040333","51.984652","32.292604","145.35722","158.1904680848544","903.8651808863272","358.0364633877784"
"IMF.STA:IMTS(1.0.0)","RUS.XG_FOB_USD.BOL.A","OBS_VALUE","RUS","Russian Federation","XG_FOB_USD","Exports of goods, Free on board (FOB), US dollar","BOL","Bolivia","A","Annual","6","Millions","XG","Exports of goods","2.448094","4.898608","8.359121","39.45426","7.365202","47.208555","59.83741324556226","38.7981017911768","48.69690789974813"
"IMF.STA:IMTS(1.0.0)","RUS.XG_FOB_USD.JAM.A","OBS_VALUE","RUS","Russian Federation","XG_FOB_USD","Exports of goods, Free on board (FOB), US dollar","JAM","Jamaica","A","Annual","6","Millions","XG","Exports of goods","1.115804","3.947279","1.865259","1.375719","1.586207","0.698052","3.191850227782253","22.49883110617141","21.69618930565531"
"IMF.STA:IMTS(1.0.0)","RUS.XG_FOB_USD.MWI.A","OBS_VALUE","RUS","Russian Federation","XG_FOB_USD","Exports of goods, Free on board (FOB), US dollar","MWI","Malawi","A","Annual","6","Millions","XG","Exports of goods","9.923205","9.853973","11.461397","5.317047","11.654068","9.544233","1.57775231513732","14.8372253436106","20.28062262504154"
"IMF.STA:IMTS(1.0.0)","RUS.XG_FOB_USD.TUN.A","OBS_VALUE","RUS","Russian Federation","XG_FOB_USD","Exports of goods, Free on board (FOB), US dollar","TUN","Tunisia","A","Annual","6","Millions","XG","Exports of goods","355.78241","374.259695","681.220665","515.181481","396.736111","333.698277","570.1890296828775","1298.807949498632","1073.019275840017"
"IMF.STA:IMTS(1.0.0)","RUS.XG_FOB_USD.GIN.A","OBS_VALUE","RUS","Russian Federation","XG_FOB_USD","Exports of goods, Free on board (FOB), US dollar","GIN","Guinea","A","Annual","6","Millions","XG","Exports of goods","9.814124","17.956971","61.161512","55.577974","56.838275","54.409473","58.74303154549158","59.30959758884456","52.23750182155908"
"IMF.STA:IMTS(1.0.0)","RUS.MG_CIF_USD.GIB.A","OBS_VALUE","RUS","Russian Federation","MG_CIF_USD","Imports of goods, Cost insurance freight (CIF), US dollar","GIB","Gibraltar","A","Annual","6","Millions","MG","Imports of goods","0.029583","0.022646","0.005005","0.012401","0.013121","0.020995","0.109414191195032","0.08467958600494773","0.06982080325137577"
"IMF.STA:IMTS(1.0.0)","RUS.MG_CIF_USD.CZE.A","OBS_VALUE","RUS","Russian Federation","MG_CIF_USD","Imports of goods, Cost insurance freight (CIF), US dollar","CZE","Czech Republic","A","Annual","6","Millions","MG","Imports of goods","2766.260433","3423.109061","3767.208894","3695.249783","3678.291051","3621.919501","1327.079079253936","621.4464917634462","572.197452387921"
"IMF.STA:IMTS(1.0.0)","RUS.XG_FOB_USD.CZE.A","OBS_VALUE","RUS","Russian Federation","XG_FOB_USD","Exports of goods, Free on board (FOB), US dollar","CZE","Czech Republic","A","Annual","6","Millions","XG","Exports of goods","2692.241796","3964.046177","4896.513499","4713.734667","2444.983604","4016.672654","3945.826656142821","3401.801186039698","2753.317916791198"
"IMF.STA:IMTS(1.0.0)","RUS.XG_FOB_USD.GIB.A","OBS_VALUE","RUS","Russian Federation","XG_FOB_USD","Exports of goods, Free on board (FOB), US dollar","GIB","Gibraltar","A","Annual","6","Millions","XG","Exports of goods","220.911824","557.839323","148.426091","128.004414","630.223569","196.158347","366.7152098136452","263.0780202272598","268.5811485773157"
"IMF.STA:IMTS(1.0.0)","RUS.XG_FOB_USD.KHM.A","OBS_VALUE","RUS","Russian Federation","XG_FOB_USD","Exports of goods, Free on board (FOB), US dollar","KHM","Cambodia","A","Annual","6","Millions","XG","Exports of goods","7.825666","5.314199","11.556044","16.904023","7.830025","37.301864","61.01573565991266","",""
"IMF.STA:IMTS(1.0.0)","RUS.MG_CIF_USD.TZA.A","OBS_VALUE","RUS","Russian Federation","MG_CIF_USD","Imports of goods, Cost insurance freight (CIF), US dollar","TZA","Tanzania, United Republic of","A","Annual","6","Millions","MG","Imports of goods","48.54905","48.167929","42.237513","36.75816","39.052428","36.170727","28.75208988035121","30.44274220061502","45.66040927962058"
"IMF.STA:IMTS(1.0.0)","RUS.XG_FOB_USD.TX910.A","OBS_VALUE","RUS","Russian Federation","XG_FOB_USD","Exports of goods, Free on board (FOB), US dollar","TX910","Other Countries n.i.e.","A","Annual","6","Millions","XG","Exports of goods","281.606141","350.857782","404.868466","233.135229","196.379002","130.799826","19.25990762929297","20.2980538787474","23.19574601601272"
"IMF.STA:IMTS(1.0.0)","RUS.XG_FOB_USD.G092.A","OBS_VALUE","RUS","Russian Federation","XG_FOB_USD","Exports of goods, Free on board (FOB), US dollar","G092","EMDEs by Source of Export Earnings: Nonfuel","A","Annual","6","Millions","XG","Exports of goods","107809.947548","140749.054275","183253.732112","169283.16824","143289.522643","209673.712047","314661.1833952303","345558.8625880992","354107.0190274413"
"IMF.STA:IMTS(1.0.0)","RUS.MG_CIF_USD.SWE.A","OBS_VALUE","RUS","Russian Federation","MG_CIF_USD","Imports of goods, Cost insurance freight (CIF), US dollar","SWE","Sweden","A","Annual","6","Millions","MG","Imports of goods","1667.814328","2110.502215","2221.784852","2235.048496","1926.731725","2490.79958","994.4949703610429","844.6278751226341","860.8384676689817"
"IMF.STA:IMTS(1.0.0)","RUS.MG_CIF_USD.URY.A","OBS_VALUE","RUS","Russian Federation","MG_CIF_USD","Imports of goods, Cost insurance freight (CIF), US dollar","URY","Uruguay","A","Annual","6","Millions","MG","Imports of goods","109.112141","126.099782","175.899443","172.393489","118.976988","121.609081","78.52445544981959","67.05671226893961","83.38832555922867"
"IMF.STA:IMTS(1.0.0)","RUS.XG_FOB_USD.GUY.A","OBS_VALUE","RUS","Russian Federation","XG_FOB_USD","Exports of goods, Free on board (FOB), US dollar","GUY","Guyana","A","Annual","6","Millions","XG","Exports of goods","0.731488","1.06797","2.682679","2.203981","2.635433","2.583711","5.54676109149652","0.1164077890223538","0.02574333995369512"
"IMF.STA:IMTS(1.0.0)","RUS.XG_FOB_USD.ALB.A","OBS_VALUE","RUS","Russian Federation","XG_FOB_USD","Exports of goods, Free on board (FOB), US dollar","ALB","Albania","A","Annual","6","Millions","XG","Exports of goods","57.932402","72.615212","126.196685","98.483562","119.764963","132.565732","82.83202992410163","36.70709665815686","35.55262515239686"
"IMF.STA:IMTS(1.0.0)","RUS.XG_FOB_USD.MUS.A","OBS_VALUE","RUS","Russian Federation","XG_FOB_USD","Exports of goods, Free on board (FOB), US dollar","MUS","Mauritius","A","Annual","6","Millions","XG","Exports of goods","6.176261","4.513423","4.358781","0.829304","0.849933","3.443862","2.67129597837088","0.7041083475643757","1.351295013886614"
"IMF.STA:IMTS(1.0.0)","RUS.MG_CIF_USD.G110.A","OBS_VALUE","RUS","Russian Federation","MG_CIF_USD","Imports of goods, Cost insurance freight (CIF), US dollar","G110","Advanced Economies","A","Annual","6","Millions","MG","Imports of goods","92137.5903","113156.392328","116726.505456","118646.195869","109265.647408","138278.99811","72852.28242224951","51883.93232316789","45293.12755549572"
"IMF.STA:IMTS(1.0.0)","RUS.MG_CIF_USD.UZB.A","OBS_VALUE","RUS","Russian Federation","MG_CIF_USD","Imports of goods, Cost insurance freight (CIF), US dollar","UZB","Uzbekistan, Republic of","A","Annual","6","Millions","MG","Imports of goods","759.231339","1025.372973","1061.882483","1168.221672","1222.629589","1699.11101","1790.98707012893","7840.668531472113","8846.97269302903"
"IMF.STA:IMTS(1.0.0)","RUS.XG_FOB_USD.GX901.A","OBS_VALUE","RUS","Russian Federation","XG_FOB_USD","Exports of goods, Free on board (FOB), US dollar","GX901","CIS","A","Annual","6","Millions","XG","Exports of goods","38208.666209","48183.186756","55288.577864","54241.932938","49359.05354","65755.661393","68931.42430952662","92204.22321611762","81101.85285451601"
"IMF.STA:IMTS(1.0.0)","RUS.MG_CIF_USD.G903.A","OBS_VALUE","RUS","Russian Federation","MG_CIF_USD","Imports of goods, Cost insurance freight (CIF), US dollar","G903","Emerging and Developing Europe","A","Annual","6","Millions","MG","Imports of goods","24672.487425","31237.246396","33305.367347","33468.190628","32415.578704","38685.732581","37619.56746971412","34738.04781864891","29566.94061752092"
"IMF.STA:IMTS(1.0.0)","RUS.MG_CIF_USD.LKA.A","OBS_VALUE","RUS","Russian Federation","MG_CIF_USD","Imports of goods, Cost insurance freight (CIF), US dollar","LKA","Sri Lanka","A","Annual","6","Millions","MG","Imports of goods","282.062642","313.607503","294.252332","289.393545","258.649887","283.41574","257.0152165794171","270.0296119203699","328.1712857481132"
"IMF.STA:IMTS(1.0.0)","RUS.MG_CIF_USD.LCA.A","OBS_VALUE","RUS","Russian Federation","MG_CIF_USD","Imports of goods, Cost insurance freight (CIF), US dollar","LCA","St. Lucia","A","Annual","6","Millions","MG","Imports of goods","0.070858","0.021396","0.077317","0.116879","0.236739","0.234827","0.487574214305172","0.4267496623341247","0.4832472273222557"
"IMF.STA:IMTS(1.0.0)","RUS.MG_CIF_USD.TX399.A","OBS_VALUE","RUS","Russian Federation","MG_CIF_USD","Imports of goods, Cost insurance freight (CIF), US dollar","TX399","Western Hemisphere not specified","A","Annual","6","Millions","MG","Imports of goods","0.020175","0.533643","0.279059","0.180488","0.058425","0.395712","0.001405","0.001087","0.000898"
"IMF.STA:IMTS(1.0.0)","RUS.MG_CIF_USD.G092.A","OBS_VALUE","RUS","Russian Federation","MG_CIF_USD","Imports of goods, Cost insurance freight (CIF), US dollar","G092","EMDEs by Source of Export Earnings: Nonfuel","A","Annual","6","Millions","MG","Imports of goods","83653.655007","105129.163606","112046.514298","115055.559865","113167.509626","143476.09299","153501.5995911316","199332.627132039","219313.798899069"
"IMF.STA:IMTS(1.0.0)","RUS.MG_CIF_USD.UKR.A","OBS_VALUE","RUS","Russian Federation","MG_CIF_USD","Imports of goods, Cost insurance freight (CIF), US dollar","UKR","Ukraine","A","Annual","6","Millions","MG","Imports of goods","3915.645326","4896.824822","5438.405971","4801.204226","3607.972536","4155.352657","611.3886162678519","","26.10522730862126"
"IMF.STA:IMTS(1.0.0)","RUS.XG_FOB_USD.G903.A","OBS_VALUE","RUS","Russian Federation","XG_FOB_USD","Exports of goods, Free on board (FOB), US dollar","G903","Emerging and Developing Europe","A","Annual","6","Millions","XG","Exports of goods","52060.543661","66158.029884","82412.956116","73823.121809","56804.523279","87555.008184","120589.3039374292","92412.16175479572","81238.79625306433"
"IMF.STA:IMTS(1.0.0)","RUS.XG_FOB_USD.GX440.A","OBS_VALUE","RUS","Russian Federation","XG_FOB_USD","Exports of goods, Free on board (FOB), US dollar","GX440","Middle East, North Africa, Afghanistan, and Pakistan","A","Annual","6","Millions","XG","Exports of goods","15345.7615","20349.937754","21769.324415","17358.069869","17395.029271","22722.463606","30839.10004875146","32371.50695121941","34122.57456335954"
"IMF.STA:IMTS(1.0.0)","RUS.MG_CIF_USD.SYR.A","OBS_VALUE","RUS","Russian Federation","MG_CIF_USD","Imports of goods, Cost insurance freight (CIF), US dollar","SYR","Syrian Arab Republic","A","Annual","6","Millions","MG","Imports of goods","11.043544","2.891125","4.240637","3.969521","8.157008","12.443596","14.41690338333461","23.27367398833806","24.95106796269935"
"IMF.STA:IMTS(1.0.0)","RUS.MG_CIF_USD.GX440.A","OBS_VALUE","RUS","Russian Federation","MG_CIF_USD","Imports of goods, Cost insurance freight (CIF), US dollar","GX440","Middle East, North Africa, Afghanistan, and Pakistan","A","Annual","6","Millions","MG","Imports of goods","2149.108971","2284.600042","2636.66468","2485.939562","2860.660743","3313.479756","2418.796011124712","2086.14857614917","2368.237812670357"
"IMF.STA:IMTS(1.0.0)","RUS.MG_CIF_USD.THA.A","OBS_VALUE","RUS","Russian Federation","MG_CIF_USD","Imports of goods, Cost insurance freight (CIF), US dollar","THA","Thailand","A","Annual","6","Millions","MG","Imports of goods","1146.449562","1716.473988","1855.453862","1753.13656","1421.04985","1793.677254","1031.218016370978","1486.584167330038","1563.172110305281"
"IMF.STA:IMTS(1.0.0)","RUS.MG_CIF_USD.G998.A","OBS_VALUE","RUS","Russian Federation","MG_CIF_USD","Imports of goods, Cost insurance freight (CIF), US dollar","G998","European Union (EU)","A","Annual","6","Millions","MG","Imports of goods","66216.288717","82171.024784","84975.086676","84393.785624","78467.827907","93811.688325","52062.74014469831","36857.64969058968","33499.48280011201"
"IMF.STA:IMTS(1.0.0)","RUS.XG_FOB_USD.SWZ.A","OBS_VALUE","RUS","Russian Federation","XG_FOB_USD","Exports of goods, Free on board (FOB), US dollar","SWZ","Eswatini, Kingdom of","A","Annual","6","Millions","XG","Exports of goods","","","0.024721","0.002619","","0.010914","0.004349397710164208","0.2427271154371345","0.2427271154371345"
"IMF.STA:IMTS(1.0.0)","RUS.XG_FOB_USD.UKR.A","OBS_VALUE","RUS","Russian Federation","XG_FOB_USD","Exports of goods, Free on board (FOB), US dollar","UKR","Ukraine","A","Annual","6","Millions","XG","Exports of goods","6207.096632","7945.483526","9525.095422","7350.022703","6333.348379","8132.894689","2143.120801578296","6.336847748297134","0.5793547090446557"
"IMF.STA:IMTS(1.0.0)","RUS.XG_FOB_USD.CUB.A","OBS_VALUE","RUS","Russian Federation","XG_FOB_USD","Exports of goods, Free on board (FOB), US dollar","CUB","Cuba","A","Annual","6","Millions","XG","Exports of goods","213.583563","276.58857","372.705793","186.737256","154.371657","130.799826","19.25990762929297","20.2980538787474","23.19574601601272"
"IMF.STA:IMTS(1.0.0)","RUS.XG_FOB_USD.AGO.A","OBS_VALUE","RUS","Russian Federation","XG_FOB_USD","Exports of goods, Free on board (FOB), US dollar","AGO","Angola","A","Annual","6","Millions","XG","Exports of goods","567.706721","119.664376","49.469278","49.736274","79.253103","87.654092","39.23256023228982","42.59186634365216","50.56440895534479"
"IMF.STA:IMTS(1.0.0)","RUS.XG_FOB_USD.NZL.A","OBS_VALUE","RUS","Russian Federation","XG_FOB_USD","Exports of goods, Free on board (FOB), US dollar","NZL","New Zealand","A","Annual","6","Millions","XG","Exports of goods","77.68727","82.919099","27.070673","185.167854","279.674809","63.463769","14.38614647803733","1.55687385556968","0.3917532953487144"
"IMF.STA:IMTS(1.0.0)","RUS.XG_FOB_USD.HRV.A","OBS_VALUE","RUS","Russian Federation","XG_FOB_USD","Exports of goods, Free on board (FOB), US dollar","HRV","Croatia, Republic of","A","Annual","6","Millions","XG","Exports of goods","576.835717","798.12454","1230.532907","1486.91301","794.103729","866.756899","867.9595383424485","95.69716731204562","248.2915416259849"
"IMF.STA:IMTS(1.0.0)","RUS.XG_FOB_USD.UGA.A","OBS_VALUE","RUS","Russian Federation","XG_FOB_USD","Exports of goods, Free on board (FOB), US dollar","UGA","Uganda","A","Annual","6","Millions","XG","Exports of goods","28.294843","63.178314","62.655445","52.33393","343.782689","407.74524","385.6401394104066","873.5475747469259","825.041509396025"
"IMF.STA:IMTS(1.0.0)","RUS.XG_FOB_USD.PER.A","OBS_VALUE","RUS","Russian Federation","XG_FOB_USD","Exports of goods, Free on board (FOB), US dollar","PER","Peru","A","Annual","6","Millions","XG","Exports of goods","209.836783","262.743577","339.044922","264.297678","187.792118","368.262435","434.7866856799456","380.5208852012684","369.8739436471974"
"IMF.STA:IMTS(1.0.0)","RUS.XG_FOB_USD.CMR.A","OBS_VALUE","RUS","Russian Federation","XG_FOB_USD","Exports of goods, Free on board (FOB), US dollar","CMR","Cameroon","A","Annual","6","Millions","XG","Exports of goods","46.668974","62.494326","103.424685","93.36235","127.686925","309.667754","128.1607870998795","36.44983403871235","37.37365596752341"
"IMF.STA:IMTS(1.0.0)","RUS.XG_FOB_USD.MAC.A","OBS_VALUE","RUS","Russian Federation","XG_FOB_USD","Exports of goods, Free on board (FOB), US dollar","MAC","Macao Special Administrative Region, People's Republic of China","A","Annual","6","Millions","XG","Exports of goods","0.06069","0.036095","","0.029889","0.186547","0.0368","0.008892291663215626","0.01782031563568741","0.02715702789527648"
"IMF.STA:IMTS(1.0.0)","RUS.XG_FOB_USD.THA.A","OBS_VALUE","RUS","Russian Federation","XG_FOB_USD","Exports of goods, Free on board (FOB), US dollar","THA","Thailand","A","Annual","6","Millions","XG","Exports of goods","616.876379","520.661585","758.40599","615.588085","339.478648","490.698022","358.3556487916478","195.6244411896378","197.3769603314442"
"IMF.STA:IMTS(1.0.0)","RUS.XG_FOB_USD.AFG.A","OBS_VALUE","RUS","Russian Federation","XG_FOB_USD","Exports of goods, Free on board (FOB), US dollar","AFG","Afghanistan, Islamic Republic of","A","Annual","6","Millions","XG","Exports of goods","184.028213","205.253355","118.75894","120.931567","150.524075","81.93382","65.41981954331019","65.93286093450607","60.91714764131101"
"IMF.STA:IMTS(1.0.0)","RUS.XG_FOB_USD.TJK.A","OBS_VALUE","RUS","Russian Federation","XG_FOB_USD","Exports of goods, Free on board (FOB), US dollar","TJK","Tajikistan, Republic of","A","Annual","6","Millions","XG","Exports of goods","661.500186","697.600568","849.433861","953.123444","751.018527","1114.301809","1379.873676947235","782.706100674381","759.559573489811"
"IMF.STA:IMTS(1.0.0)","RUS.XG_FOB_USD.BWA.A","OBS_VALUE","RUS","Russian Federation","XG_FOB_USD","Exports of goods, Free on board (FOB), US dollar","BWA","Botswana","A","Annual","6","Millions","XG","Exports of goods","21.248736","18.190968","19.515565","24.425008","23.533434","48.935824","17.7791077735909","",""
"IMF.STA:IMTS(1.0.0)","RUS.XG_FOB_USD.GNB.A","OBS_VALUE","RUS","Russian Federation","XG_FOB_USD","Exports of goods, Free on board (FOB), US dollar","GNB","Guinea-Bissau","A","Annual","6","Millions","XG","Exports of goods","0.06462","0.075416","","0.03977","0.061595","0.141058","1.150974131552734","1.186593047420811","1.213969553517576"
"IMF.STA:IMTS(1.0.0)","RUS.XG_FOB_USD.LUX.A","OBS_VALUE","RUS","Russian Federation","XG_FOB_USD","Exports of goods, Free on board (FOB), US dollar","LUX","Luxembourg","A","Annual","6","Millions","XG","Exports of goods","43.423208","57.412109","63.80743","49.585744","59.056563","21.8203","13.57028108548714","3.499675754130835","0.09867640606847869"
"IMF.STA:IMTS(1.0.0)","RUS.XG_FOB_USD.SRB.A","OBS_VALUE","RUS","Russian Federation","XG_FOB_USD","Exports of goods, Free on board (FOB), US dollar","SRB","Serbia, Republic of","A","Annual","6","Millions","XG","Exports of goods","769.006663","926.213863","1010.002834","1525.711297","937.798394","1285.085717","2274.551624528698","1272.871000254794","1026.508720562166"
"IMF.STA:IMTS(1.0.0)","RUS.XG_FOB_USD.BGD.A","OBS_VALUE","RUS","Russian Federation","XG_FOB_USD","Exports of goods, Free on board (FOB), US dollar","BGD","Bangladesh","A","Annual","6","Millions","XG","Exports of goods","767.260065","762.865139","733.555376","1118.631991","1523.323194","1721.182978","2473.021585883829","2942.377404882306","4841.499862596654"
"IMF.STA:IMTS(1.0.0)","RUS.XG_FOB_USD.BFA.A","OBS_VALUE","RUS","Russian Federation","XG_FOB_USD","Exports of goods, Free on board (FOB), US dollar","BFA","Burkina Faso","A","Annual","6","Millions","XG","Exports of goods","6.418102","17.477976","32.150069","37.509626","8.921527","37.272137","70.8594923814505","85.25326658110385","122.1628865788179"
"IMF.STA:IMTS(1.0.0)","RUS.XG_FOB_USD.IDN.A","OBS_VALUE","RUS","Russian Federation","XG_FOB_USD","Exports of goods, Free on board (FOB), US dollar","IDN","Indonesia","A","Annual","6","Millions","XG","Exports of goods","403.156093","794.223491","868.874377","769.720022","588.699722","680.976071","1184.221247464377","1321.873325384719","1217.032183364354"
"IMF.STA:IMTS(1.0.0)","RUS.XG_FOB_USD.ARM.A","OBS_VALUE","RUS","Russian Federation","XG_FOB_USD","Exports of goods, Free on board (FOB), US dollar","ARM","Armenia, Republic of","A","Annual","6","Millions","XG","Exports of goods","959.080456","1220.392951","1313.465496","1648.83672","1550.010547","1890.752202","2777.229858294269","4642.392631266449","9784.780863495844"
"IMF.STA:IMTS(1.0.0)","RUS.XG_FOB_USD.TX399.A","OBS_VALUE","RUS","Russian Federation","XG_FOB_USD","Exports of goods, Free on board (FOB), US dollar","TX399","Western Hemisphere not specified","A","Annual","6","Millions","XG","Exports of goods","48.482756","39.376553","35.984261","37.690196","35.698001","30.315529","30.204097","21.668135","22.121392"
"IMF.STA:IMTS(1.0.0)","RUS.XG_FOB_USD.MNE.A","OBS_VALUE","RUS","Russian Federation","XG_FOB_USD","Exports of goods, Free on board (FOB), US dollar","MNE","Montenegro","A","Annual","6","Millions","XG","Exports of goods","16.267447","10.652806","11.506398","26.774215","13.143696","6.088773","4.551505323313547","3.938021219752564","5.550184779558765"
"IMF.STA:IMTS(1.0.0)","RUS.XG_FOB_USD.LCA.A","OBS_VALUE","RUS","Russian Federation","XG_FOB_USD","Exports of goods, Free on board (FOB), US dollar","LCA","St. Lucia","A","Annual","6","Millions","XG","Exports of goods","0.009176","31.048331","0.021918","0.0002","","285.01968","1083.79333439819","907.853467244006","1345.300255026961"
"IMF.STA:IMTS(1.0.0)","RUS.XG_FOB_USD.IRQ.A","OBS_VALUE","RUS","Russian Federation","XG_FOB_USD","Exports of goods, Free on board (FOB), US dollar","IRQ","Iraq","A","Annual","6","Millions","XG","Exports of goods","916.956175","1401.784112","765.992791","264.482125","131.457399","282.645481","247.046119","177.228547","180.935857"
"IMF.STA:IMTS(1.0.0)","RUS.XG_FOB_USD.EST.A","OBS_VALUE","RUS","Russian Federation","XG_FOB_USD","Exports of goods, Free on board (FOB), US dollar","EST","Estonia, Republic of","A","Annual","6","Millions","XG","Exports of goods","2040.911902","1865.492994","2454.397478","2446.490777","2616.104421","4132.474784","3195.370110277805","288.38971100168","192.8437465758622"
"IMF.STA:IMTS(1.0.0)","RUS.XG_FOB_USD.BRB.A","OBS_VALUE","RUS","Russian Federation","XG_FOB_USD","Exports of goods, Free on board (FOB), US dollar","BRB","Barbados","A","Annual","6","Millions","XG","Exports of goods","0.000061","","0.000332","0.859295","0.202198","38.262619","78.34981195006644","0.5604048560918289",""
"IMF.STA:IMTS(1.0.0)","RUS.XG_FOB_USD.PRY.A","OBS_VALUE","RUS","Russian Federation","XG_FOB_USD","Exports of goods, Free on board (FOB), US dollar","PRY","Paraguay","A","Annual","6","Millions","XG","Exports of goods","11.367598","24.271805","15.558157","16.105868","28.486686","46.396814","69.26355580130902","19.23991047950286","33.31421983768474"
"IMF.STA:IMTS(1.0.0)","RUS.XG_FOB_USD.MDA.A","OBS_VALUE","RUS","Russian Federation","XG_FOB_USD","Exports of goods, Free on board (FOB), US dollar","MDA","Moldova, Republic of","A","Annual","6","Millions","XG","Exports of goods","912.072227","864.76428","1204.525219","1257.304931","957.404937","1758.242916","1911.374843768195","536.7985725980289","347.9006591928203"
"IMF.STA:IMTS(1.0.0)","RUS.XG_FOB_USD.IRL.A","OBS_VALUE","RUS","Russian Federation","XG_FOB_USD","Exports of goods, Free on board (FOB), US dollar","IRL","Ireland","A","Annual","6","Millions","XG","Exports of goods","316.96905","392.314416","677.125768","436.786729","267.570232","464.551041","265.4306759956405","21.08143798463719","17.1277745941928"
"IMF.STA:IMTS(1.0.0)","RUS.XG_FOB_USD.ERI.A","OBS_VALUE","RUS","Russian Federation","XG_FOB_USD","Exports of goods, Free on board (FOB), US dollar","ERI","Eritrea, The State of","A","Annual","6","Millions","XG","Exports of goods","","2.768144","12.017628","","0.405778","9.188917","7.813926070640687","7.729335000282291","7.904526574568844"
"IMF.STA:IMTS(1.0.0)","RUS.MG_CIF_USD.SOM.A","OBS_VALUE","RUS","Russian Federation","MG_CIF_USD","Imports of goods, Cost insurance freight (CIF), US dollar","SOM","Somalia","A","Annual","6","Millions","MG","Imports of goods","0.063102","0.056016","0.279753","0.031696","0.069732","0.23368","0.2696736588176058","0.2087146727390667","0.1720956087293775"
